mjd filter instrument mjd_err id_epoch uJy.0 duJy.0
61031.477152749896 g.ztf ZTF 0.01871527221373981 "" 2.356647721276473 2.092206964482922
61034.55449150001 o.atlas ATLAS 0.011503722224006196 "" 8.364049123227668 9.003972930806928
61035.577578 c.atlas ATLAS 0.005402222221164266 "" 1.3583615638437514 7.127098082465832
61038.42761574988 g.ztf ZTF 0.0008217722861445509 "" 5.678442756440671 3.78978874524687
61038.49463545019 r.ztf ZTF 0.0008159722419804893 "" 1.7620057237216038 3.529272289793813
61042.528313999996 o.atlas ATLAS 0.012838222221034812 "" 10.01480983897413 12.74099210430802
61043.5259155 o.atlas ATLAS 0.012200722223496996 "" -8.852871650759546 15.347840837009953
61049.45429399982 g.ztf ZTF 0.00034722222335403785 "" 9.635859859289178 6.600463668337999
61049.47782409983 r.ztf ZTF 0.00034722222335403785 "" -2.3899903560572135 7.539249968106854
61049.551327 o.atlas ATLAS 0.004285222225007601 "" 24.69900516543761 14.060391136847336
61051.54884260008 r.ztf ZTF 0.00034722222335403785 "" -5.241820587488012 7.692138826658245
61051.558451000004 o.atlas ATLAS 0.017855222224170575 "" 3.7390881832977296 10.387600928946272
61052.408541650046 g.ztf ZTF 0.007210672389192041 "" 4.999523701692264 3.7143988127351797
61053.43206019979 g.ztf ZTF 0.00034722222335403785 "" 6.262557422601784 4.0572778773198666
61053.47795139998 r.ztf ZTF 0.00034722222335403785 "" 4.32785208248034 4.446784300344466
61054.39272564999 r.ztf ZTF 0.0008159720091498457 "" 3.407082918135206 2.6869698365473442
61054.454988450045 g.ztf ZTF 0.0012962722903466783 "" -0.775618270463989 2.204754496612563
61054.5289575 o.atlas ATLAS 0.015916722222755197 "" 8.412530871705775 7.123636945222871
61055.506863399874 r.ztf ZTF 0.00034722222335403785 "" 1.9641057116152902 4.400828199154068
61055.53075229982 g.ztf ZTF 0.00034722222335403785 "" 6.386225650440089 3.9202852762449862
61056.45124419988 r.ztf ZTF 0.006672422190604266 "" -0.9038836151323847 2.673709001681402
61056.551932 c.atlas ATLAS 0.004650222221243894 "" 14.517086942484992 7.8214433172779785
61056.56538774981 g.ztf ZTF 0.0005844722254551016 "" 5.69552404672168 3.3929497136869986
61057.53231480019 g.ztf ZTF 0.00034722222335403785 "" 3.8613093346046834 3.9675651512664865
61057.5470015 c.atlas ATLAS 0.005777722220955184 "" 4.048285600391938 6.918010612513101
61058.421701400075 g.ztf ZTF 0.0008217222275561653 "" 2.809039136367577 2.370603761202637
61058.477303249994 r.ztf ZTF 0.0008217722861445509 "" -3.212244029008217 3.7236677146357637
61059.404884300195 g.ztf ZTF 0.00034722222335403785 "" -3.0379838777077683 2.8962404210971693
61059.449502300005 r.ztf ZTF 0.00034722222335403785 "" 1.691024022551667 3.571749853508651
61060.4112094501 g.ztf ZTF 0.0008159722419804893 "" -1.2568414857244616 2.379384475135716
61060.45315395016 r.ztf ZTF 0.0031307721728808247 "" -0.7255882528406681 2.475118951127951
61060.517301 o.atlas ATLAS 0.01416422222246183 "" -5.2596725467308705 8.379643561171664
61061.46809029998 g.ztf ZTF 0.00034722222335403785 "" 2.1395435265321368 2.962152190251078
61065.42336805002 g.ztf ZTF 0.0012962722903466783 "" -0.7229097785954742 2.3687320715967903
61065.44759259978 r.ztf ZTF 0.00034722222335403785 "" 2.6963237614904703 3.881336775176795
61066.55493059987 g.ztf ZTF 0.00034722222335403785 "" 0.595937161830785 3.9258672451252825
