wave flux flux_err
4297.2709777983555 0.03470811207122664 0.005705244515242326
4297.3622729437275 0.03504825391869974 0.005710764101919554
4298.778704250529 0.04569722506546717 0.005836760138820978
4298.869718981982 0.04602504943627651 0.005837107180523894
4300.286430702702 0.04358770119579199 0.005761924109046583
4300.377165020237 0.0436709437742623 0.005761732462512291
4301.794157154875 0.0416857336187852 0.005765797006094159
4301.884611058492 0.041286976082607105 0.00576215282387349
4303.301883607049 0.042234165283264694 0.005744630650563933
4303.392057096747 0.04244390756216236 0.005747915680580517
4304.809610059222 0.041008258855840994 0.005756648227293587
4304.899503135001 0.04096918491099759 0.005755954220276941
4306.317336511395 0.04057899963873513 0.005786166170455618
4306.406949173256 0.04030983722005557 0.005784111236105506
4307.825062963569 0.039580785116838706 0.0057706410698405855
4307.914395211511 0.03973471063918274 0.005775401205288554
4309.332789415742 0.04191059978931882 0.005819349933972507
4309.421841249766 0.041929073044468114 0.005818826731530446
4310.840515867915 0.042210535393896575 0.005869864004252102
4310.9292872880205 0.04260603692861399 0.005881051640598665
4312.3482423200885 0.044311168697956704 0.00603320446733965
4312.436733326275 0.04378511811838629 0.006035747792531848
4313.855968772262 0.03846628416883555 0.006112394316870417
4313.94417936453 0.038707656483763425 0.006120990174332848
4315.363695224435 0.044642338983591386 0.006252499466411169
4315.451625402785 0.044534751507498006 0.00624883010247526
4316.871421676608 0.039023741917996124 0.006129126454058265
4316.95907144104 0.03879647221622887 0.006131644368504298
4318.379148128782 0.0355095130698853 0.00619435528118036
4318.466517479294 0.035925392567621145 0.006200850442580713
4319.886874580955 0.04860235028230327 0.006343265632845234
4319.973963517549 0.04846288591628031 0.006339690505367416
4321.394601033128 0.03873787401192956 0.006182972760251966
4321.481409555804 0.03861057561849408 0.006180566019402767
4322.902327485302 0.040346610546439406 0.006151316124417838
4322.988855594059 0.04070602256293827 0.006152076727398377
4324.410053937475 0.04311872608839041 0.006121479683956093
4324.496301632314 0.04294416653685988 0.006117678521664427
4325.917780389648 0.044013167612736284 0.006129489032183365
4326.003747670568 0.043459825928677615 0.006120158380916899
4327.4255068418215 0.03254559516215497 0.006006226551193067
4327.511193708823 0.032740909989789777 0.006009565368156636
4328.933233293995 0.03306911742533353 0.006022987351348676
4329.018639747078 0.0331654887501347 0.0060266252450717275
4330.440959746168 0.03974130722915837 0.006105699762274464
4330.526085785333 0.040162677883902674 0.0061137151483531445
4331.948686198341 0.045559422789786336 0.0062531953948442125
4332.0335318235875 0.04543748857183768 0.006253919837003341
4333.456412650515 0.04294828173745983 0.006252527509775055
4333.540977861842 0.04266888804299676 0.006251265213858426
4334.964139102688 0.03662136513873466 0.006202528869682486
4335.048423900097 0.03685130052991258 0.006206685259471532
4336.471865554861 0.03584829953889114 0.006218917500844797
4336.555869938352 0.035302362805011187 0.006213283601140168
4337.979592007035 0.041047948436294786 0.006275166934401465
4338.063315976607 0.04156936647057187 0.006281993370338185
4339.487318459208 0.039015479782752084 0.006266260543244814
4339.570762014861 0.039163867583282684 0.006267134542175567
4340.995044911381 0.046698164394277195 0.006363578667617795
4341.078208053116 0.04700298204230603 0.00636860334505624
4342.5027713635545 0.04467963388660352 0.00640021380676723
4342.585654091371 0.04442142161539537 0.006402356396530061
4344.010497815728 0.0419075706683481 0.006439608770676751
4344.093100129626 0.04143014422111531 0.006435639375106091
4345.518224267901 0.03546553794038599 0.006445961456064568
4345.600546167881 0.03538136900748265 0.006454027631118562
4347.025950720074 0.03411553775649949 0.006557184183709431
4347.107992206135 0.03449102803945913 0.0065613608456943405
4348.533677172248 0.04361553557143432 0.006634082103403941
4348.61543824439 0.0431032025283443 0.00663032615364684
4350.041403624421 0.03429980975782583 0.006535622082105494
4350.122884282645 0.03429669552110117 0.006532354810883748
4351.549130076594 0.03252959909366556 0.006458496098812242
4351.6303303209 0.03324554062729819 0.006466444956165363
4353.056856528768 0.045984146627729566 0.006650096829778034
4353.1377763591545 0.04601568291701211 0.006661127538862052
4354.564582980941 0.041664996688521215 0.0069009915737802945
4354.645222397409 0.04153957879451138 0.006940414802776816
4356.072309433114 0.04918325851295754 0.007956369399627228
4356.152668435664 0.048845277130542895 0.008008697321861984
4357.5800358852875 0.03313591911874891 0.008942816548862554
4357.660114473919 0.03331436608061236 0.008978545744773215
4359.087762337461 0.04430572251232026 0.009397974629549123
4359.167560512174 0.04415891724583892 0.009384626363953132
4360.595488789634 0.042859556647055236 0.008729666833609368
4360.675006550428 0.04283341108232525 0.00868193999020366
4362.103215241807 0.03263350527203476 0.007580547122503754
4362.182452588683 0.03288036593727349 0.0075439542828777345
4363.610941693981 0.0385246851254085 0.007072699490986987
4363.689898626938 0.038265904739633295 0.007052726570674772
4365.118668146154 0.03521000279647478 0.006841310666024864
4365.197344665193 0.035036385487594836 0.006835936646474893
4366.626394598327 0.039915525437101085 0.0068593326177122035
4366.7047907034475 0.04043153087638069 0.006864445040069065
4368.134121050501 0.04359982160329699 0.006921445446769953
4368.212236741702 0.043680790443344115 0.006924096706068097
4369.641847502674 0.04603490882202827 0.0069629377261353435
4369.719682779957 0.04574782051503322 0.006961418155078381
4371.149573954847 0.03801498401685451 0.0069200265376419875
4371.227128818212 0.03787760617905677 0.0069215317315907176
