wave flux eflux model mask
3651.2000000000116 1.169895052909851 6.422437266707913 1.7036198377609253 0
3652.000000000012 5.570682048797607 5.622956029948587 1.7109957933425903 0
3652.800000000012 0.5584101676940918 5.262495669101811 1.7143901586532593 0
3653.600000000012 -9.635279655456543 5.939353406663425 1.712841510772705 0
3654.4000000000124 -1.1484991312026978 5.510623113112392 1.7043375968933105 0
3655.2000000000126 4.450015544891357 6.068961768240025 1.6879202127456665 0
3656.0000000000127 -1.3861910104751587 6.0247766950576525 1.6633981466293335 0
3656.800000000013 -3.1404027938842773 5.889252518109911 1.6329137086868286 0
3657.600000000013 -4.223254680633545 6.8869896447172865 1.5989115238189697 0
3658.4000000000133 4.773856163024902 6.124371551793265 1.5668530464172363 0
3659.2000000000135 -7.1496663093566895 5.992870318571356 1.5399137735366821 0
3660.0000000000136 0.7466840744018555 5.847587877971836 1.5205999612808228 0
3660.800000000014 3.5793063640594482 6.471280072567628 1.5107704401016235 0
3661.600000000014 1.0315971374511719 6.404345486211654 1.5090547800064087 0
3662.400000000014 -10.71706771850586 6.216835856104658 1.5121148824691772 0
3663.2000000000144 -2.0139474868774414 5.422957384007563 1.5173001289367676 0
3664.0000000000146 -3.758908987045288 5.852408969373311 1.5235899686813354 0
3664.8000000000147 -4.513241767883301 5.4500736067189015 1.5312849283218384 0
3665.600000000015 4.563752174377441 6.209910918046794 1.54067063331604 0
3666.400000000015 -5.543435096740723 6.03964227741716 1.5514155626296997 0
3667.2000000000153 8.41779899597168 6.479927063604119 1.5616010427474976 0
3668.0000000000155 -5.936476707458496 5.269485542470738 1.56724214553833 0
3668.8000000000156 1.670382022857666 5.220361107121294 1.5658811330795288 0
3669.600000000016 6.842578411102295 6.595669432861428 1.5570021867752075 0
3670.400000000016 -0.6228646039962769 5.0080551638540625 1.542870283126831 0
3671.200000000016 1.8269381523132324 6.285919548967621 1.527753472328186 0
3672.0000000000164 -13.292840957641602 5.621222601573742 1.5162519216537476 0
3672.8000000000166 -1.3164360523223877 5.261405011682698 1.512588381767273 0
3673.6000000000167 1.657664179801941 5.4304432263782125 1.5184011459350586 0
3674.400000000017 0.9316951036453247 5.541934843607119 1.5322531461715698 0
3675.200000000017 13.348264694213867 4.946643676795637 1.5515416860580444 0
3676.0000000000173 3.9552040100097656 5.222033476089255 1.5720590353012085 0
3676.8000000000175 -3.3641905784606934 5.512914889601334 1.5886790752410889 0
3677.6000000000176 12.859055519104004 4.851560726775838 1.596936821937561 0
3678.400000000018 -0.8887871503829956 5.468162776644051 1.5936874151229858 0
3679.200000000018 -3.6484012603759766 5.085086636958817 1.5789053440093994 0
3680.000000000018 -2.5883758068084717 4.894669027644855 1.554593801498413 0
3680.8000000000184 4.306075096130371 4.911741926593259 1.5247013568878174 0
3681.6000000000186 9.102351188659668 5.454245601184898 1.492270827293396 0
3682.4000000000187 1.4335317611694336 5.308447733868003 1.4594303369522095 0
3683.200000000019 -1.055281400680542 4.694221935892649 1.4303004741668701 0
3684.000000000019 13.762269020080566 5.755332922813128 1.4087796211242676 0
3684.8000000000193 -7.69313383102417 4.39183455128993 1.3990437984466553 0
3685.6000000000195 4.833781719207764 5.369290790250701 1.402866244316101 0
3686.4000000000196 2.106531858444214 5.416385987197531 1.4199142456054688 0
3687.20000000002 6.2665228843688965 4.671412049239548 1.4468672275543213 0
3688.00000000002 9.524110794067383 4.816021802958315 1.4781720638275146 0
3688.80000000002 0.24988919496536255 4.829437185497665 1.5088562965393066 0
3689.6000000000204 5.420149803161621 4.8162024120521725 1.534072756767273 0
3690.4000000000206 1.6263532638549805 4.5371944099289605 1.5519859790802002 0
3691.2000000000207 -0.5685876607894897 5.051768089266529 1.5626139640808105 0
3692.000000000021 -2.945218324661255 4.3190405232219184 1.567081093788147 0
3692.800000000021 0.6351413130760193 4.469259018363764 1.5674169063568115 0
3693.6000000000213 1.0434728860855103 4.64796869877663 1.5661457777023315 0
3694.4000000000215 3.601861000061035 5.023530376888309 1.5667977333068848 0
3695.2000000000216 13.163102149963379 5.059991468944116 1.5729460716247559 0
